t,signal
0.0,0.0
0.0016672224074691564,0.7002009548044081
0.003334444814938313,1.390501099880737
0.005001667222407469,2.061155745094654
0.006668889629876626,2.702729975773847
0.008336112037345782,3.30624742000565
0.010003334444814937,3.8633317796658786
0.011670556852284094,4.366338891677041
0.013337779259753251,4.808477235437476
0.015005001667222408,5.183914984695152
0.016672224074691565,5.487871914483348
0.01833944648216072,5.716694712739204
0.020006668889629875,5.867914508118605
0.021673891297099034,5.94028570616876
0.02334111370456819,5.933805520994679
0.025008336112037347,5.8497138942019795
0.026675558519506502,5.690473802408994
0.028342780926975657,5.459732264110975
0.030010003334444816,5.162262661264792
0.03167722574191397,4.8038892858367594
0.03334444814938313,4.391395302065856
0.03501167055685228,3.9324155769129554
0.03667889296432144,3.4353160699632435
0.0383461153717906,2.9090616861557654
0.04001333777925975,2.363074676783169
0.04168056018672891,1.807085823363506
0.04334778259419807,1.2509807528801442
0.045015005001667226,0.7046438097181045
0.04668222740913638,0.1778019481832278
0.048349449816605536,-0.32012889083434315
0.050016672224074694,-0.7801924946934027
0.051683894631543846,-1.194033838434415
0.053351117039013005,-1.554031056412656
0.05501833944648216,-1.8534158434606938
0.056685561853951315,-2.0863803855040617
0.05835278426142047,-2.2481691321339268
0.06002000666888963,-2.3351539628514293
0.061687229076358784,-2.3448915607644043
0.06335445148382794,-2.276162088303432
0.0650216738912971,-2.128988554598818
0.06668889629876626,-1.9046365688671463
0.06835611870623541,-1.6055944836864566
0.07002334111370456,-1.235534241508275
0.07169056352117373,-0.7992535422791036
0.07335778592864288,-0.30260024481741654
0.07502500833611203,0.24761980503677128
0.0766922307435812,0.8437500649388365
0.07835945315105035,1.4774040120727088
0.0800266755585195,2.139597379680624
0.08169389796598867,2.820889827263449
0.08336112037345782,3.5115338087518433
0.08502834278092698,4.2016282893566945
0.08669556518839613,4.881274885289322
0.08836278759586529,5.5407339623067156
0.09003001000333445,6.1705782296865515
0.0916972324108036,6.76184140576154
0.09336445481827275,7.306159608918981
0.09503167722574192,7.795903242771285
0.09669889963321107,8.224297294215733
0.09836612204068022,8.58552814595911
0.10003334444814939,8.874835217899157
0.10170056685561854,9.088585991172312
0.10336778926308769,9.22433323091684
0.10503501167055686,9.280853504724307
0.10670223407802601,9.258166388926863
0.10836945648549516,9.157534059635124
0.11003667889296433,8.981441274991361
0.11170390130043348,8.733556064551127
0.11337112370790263,8.418671746168926
0.1150383461153718,8.042631185436143
0.11670556852284095,7.612234492951417
0.1183727909303101,7.135131616072813
0.12004001333777926,6.619701520182797
0.12170723574524842,6.0749198661291395
0.12337445815271757,5.510217272047926
0.12504168056018672,4.93533039636345
0.12670890296765588,4.360148192049475
0.12837612537512505,3.7945557584391123
0.1300433477825942,3.248278254783666
0.13171057019006335,2.730727338786295
0.13337779259753252,2.250852553489558
0.13504501500500166,1.8170000078048343
0.13671223741247082,1.4367805808702228
0.13837945981994,1.1169497301269145
0.14004668222740912,0.863300799884021
0.1417139046348783,0.6805735140896125
0.14338112704234746,0.5723790974019298
0.1450483494498166,0.5411432062415482
