t,signal
0.0,0.0
0.0016672224074691564,0.052364884510375444
0.003334444814938313,0.10465508190482645
0.005001667222407469,0.15679603428957484
0.006668889629876626,0.20871344198849195
0.008336112037345782,0.26033339208571316
0.010003334444814937,0.3115824862899136
0.011670556852284094,0.3623879678959871
0.013337779259753251,0.41267784762144866
0.015005001667222408,0.46238102809686754
0.016672224074691565,0.511427426791987
0.01833944648216072,0.5597480971619448
0.020006668889629875,0.6072753478011254
0.021673891297099034,0.6539428593956742
0.02334111370456819,0.6996857992695713
0.025008336112037347,0.7444409333233821
0.026675558519506502,0.7881467351693804
0.028342780926975657,0.8307434922716653
0.030010003334444816,0.8721734089051426
0.03167722574191397,0.912380705752833
0.03334444814938313,0.9513117159668667
0.03501167055685228,0.9889149775247328
0.03667889296432144,1.0251413217188539
0.0383461153717906,1.059943957624347
0.04001333777925975,1.0932785523968853
0.04168056018672891,1.1251033072599075
0.04334778259419807,1.155379029047969
0.045015005001667226,1.1840691971808526
0.04668222740913638,1.2111400259510572
0.048349449816605536,1.2365605220155245
0.050016672224074694,1.26030253699087
0.051683894631543846,1.2823408150599938
0.053351117039013005,1.302653035506687
0.05501833944648216,1.321219850103769
0.056685561853951315,1.3380249152893116
0.05835278426142047,1.353054919074666
0.06002000666888963,1.3662996026372471
0.061687229076358784,1.3777517765603644
0.06335445148382794,1.387407331691788
0.0650216738912971,1.3952652446021736
0.06668889629876626,1.401327577633965
0.06835611870623541,1.4055994735408754
0.07002334111370456,1.4080891447275474
0.07169056352117373,1.4088078571084766
0.07335778592864288,1.4077699086147206
0.07502500833611203,1.4049926023863133
0.0766922307435812,1.4004962146976327
0.07835945315105035,1.3943039576722192
0.0800266755585195,1.38644193685268
0.08169389796598867,1.3769391037003516
0.08336112037345782,1.365827203108296
0.08502834278092698,1.353140716019945
0.08669556518839613,1.338916797254316
0.08836278759586529,1.3231952086471255
0.09003001000333445,1.3060182476253481
0.0916972324108036,1.2874306713407933
0.09336445481827275,1.2674796164960522
0.09503167722574192,1.2462145150037454
0.09669889963321107,1.2236870056273048
0.09836612204068022,1.1999508417585742
0.10003334444814939,1.1750617954943028
0.10170056685561854,1.1490775581800987
0.10336778926308769,1.1220576375966007
0.10503501167055686,1.0940632519685378
0.10670223407802601,1.0651572209829037
0.10836945648549516,1.0354038540077335
0.11003667889296433,1.0048688357078823
0.11170390130043348,0.9736191092587707
0.11337112370790263,0.9417227573632749
0.1150383461153718,0.9092488812808033
0.11670556852284095,0.8762674780810837
0.1183727909303101,0.8428493163382953
0.12004001333777926,0.8090658104839302
0.12170723574524842,0.7749888940391103
0.12337445815271757,0.7406908919490515
0.12504168056018672,0.7062443922439545
0.12670890296765588,0.6717221172517617
0.12837612537512505,0.6371967945890284
0.1300433477825942,0.6027410281565219
0.13171057019006335,0.5684271693661703
0.13337779259753252,0.5343271888255665
0.13504501500500166,0.5005125487054263
0.13671223741247082,0.4670540760142008
0.13837945981994,0.4340218370024627
0.14004668222740912,0.4014850129176719
0.1417139046348783,0.36951177732757756
0.14338112704234746,0.33816917522776124
0.1450483494498166,0.307523004145664
0.14671557185728576,0.2776376974499628
0.14838279426475492,0.24857621007028163
0.15005001667222406,0.2203999068279725
0.15171723907969323,0.1931684535741388
0.1533844614871624,0.16693971132613394
0.15505168389463153,0.14176963358849592
0.1567189063021007,0.11771216703869858
0.15838612870956986,0.09481915575218558
0.160053351117039,0.07314024913493622
0.16172057352450817,0.05272281372530363
0.16338779593197733,0.03361184902007841
0.1650550183394465,0.015849907472646807
0.16672224074691563,-0.0005229811961887654
0.1683894631543848,-0.01546938124176167
0.17005668556185397,-0.028954517568269722
0.1717239079693231,-0.04094633771355294
0.17339113037679227,-0.051415569036985964
0.17505835278426143,-0.06033577100999887
0.17672557519173057,-0.0676833825173283
0.17839279759919974,-0.07343776408586555
0.1800600200066689,-0.07758123496686986
0.18172724241413804,-0.08009910500635953
0.1833944648216072,-0.08097970124763954
0.18506168722907637,-0.08021438921917279
0.1867289096365455,-0.07779758887034138
0.18839613204401467,-0.0737267851270319
0.19006335445148384,-0.06800253304843606
0.19173057685895298,-0.06062845757592783
0.19339779926642214,-0.051611247874381205
0.1950650216738913,-0.040960646275787105
0.19673224408136045,-0.028689431844496238
0.1983994664888296,-0.014813398592875227
0.20006668889629878,0.0006486716144583626
0.20173391130376792,0.017675041420322946
0.20340113371123708,0.03624105554184376
0.20506835611870625,0.05631918347861453
0.20673557852617538,0.07787906728725402
0.20840280093364455,0.10088757433853346
0.21007002334111372,0.1253088549645297
0.21173724574858285,0.1511044048946526
0.21340446815605202,0.17823313237100424
0.21507169056352118,0.20665142982528784
0.21673891297099032,0.23631324999149983
0.2184061353784595,0.26717018632082756
0.22007335778592865,0.2991715575576348
0.2217405801933978,0.33226449632810573
0.22340780260086696,0.3663940415860669
0.22507502500833612,0.40150323475374217
0.22674224741580526,0.43753321938869405
0.22840946982327442,0.4744233442020419
0.2300766922307436,0.5121112692471039
0.23174391463821273,0.5505330750921208
0.2334111370456819,0.5896233747854065
0.23507835945315106,0.6293154284164102
0.2367455818606202,0.6695412600715938
0.23841280426808936,0.7102317769798473
0.24008002667555853,0.7513168906382712
0.24174724908302767,0.7927256397057421
0.24341447149049683,0.8343863144485093
0.245081693897966,0.8762265825193865
0.24674891630543513,0.9181736158497309
0.2484161387129043,0.9601542184314807
0.25008336112037344,1.002094954764909
0.25175058352784263,1.043922278746629
0.25341780593531177,1.085562662771575
0.2550850283427809,1.1269427268223382
0.2567522507502501,1.1679893673192192
0.25841947315771924,1.2086298855048005
0.2600866955651884,1.2487921151376717
0.26175391797265757,1.2884045492711054
0.2634211403801267,1.3273964658941264
0.26508836278759584,1.3656980522144027
0.26675558519506504,1.4032405273647572
0.2684228076025342,1.4399562633178564
0.2700900300100033,1.475778903796836
0.2717572524174725,1.510643480973037
0.27342447482494164,1.5444865297460018
0.2750916972324108,1.5772461994050848
0.27675891963988,1.6088623624766107
0.2784261420473491,1.6392767205654675
0.28009336445481825,1.6684329070053319
0.28176058686228744,1.6962765861372393
0.2834278092697566,1.722755549042215
0.2850950316772257,1.7478198055598577
0.2867622540846949,1.771421672431289
0.28842947649216405,1.7935158574117032
0.2900966988996332,1.8140595392048033
0.2917639213071024,1.8330124430787567
0.2934311437145715,1.8503369120308677
0.29509836612204066,1.8659979733760066
0.29676558852950985,1.8799634006418176
0.298432810936979,1.8922037706620183
0.3001000333444481,1.9026925157674919
0.3017672557519173,1.9114059709834947
0.30343447815938646,1.9183234161500609
0.3051017005668556,1.9234271128916038
0.3067689229743248,1.926702336370742
0.3084361453817939,1.9281374017705413
0.31010336778926306,1.9277236854586124
0.31177059019673226,1.9254556407958408
0.3134378126042014,1.921330808561923
0.31510503501167053,1.915349821979325
0.3167722574191397,1.9075164063267784
0.31843947982660886,1.8978373731429008
0.320106702234078,1.8863226090300396
0.3217739246415472,1.8729850590779131
0.32344114704901633,1.8578407049360608
0.3251083694564855,1.8409085375735048
0.32677559186395466,1.8222105247733626
0.3284428142714238,1.8017715734193778
0.330110036678893,1.7796194866404793
0.33177725908636213,1.7557849158885195
0.33344448149383127,1.7303013080331984
0.33511170390130046,1.703204847566972
0.3367789263087696,1.6745343940213067
0.33844614871623874,1.6443314147040091
0.34011337112370793,1.6126399128756486
0.34178059353117707,1.5795063514910275
0.3434478159386462,1.5449795726394706
0.3451150383461154,1.5091107128252428
0.34678226075358454,1.4719531142367237
0.3484494831610537,1.4335622321599555
0.35011670556852287,1.3939955386990415
0.351783927975992,1.3533124229722484
0.35345115038346114,1.3115740879589148
0.35511837279093034,1.268843444178135
0.3567855951983995,1.225185000385762
0.3584528176058686,1.1806647514814304
0.3601200400133378,1.1353500638223184
0.36178726242080694,1.089309558144814
0.3634544848282761,1.0426129902994974
0.3651217072357453,0.9953311300086811
0.3667889296432144,0.9475356378592228
0.36845615205068355,0.8992989407463916
0.37012337445815274,0.8506941059873371
0.3717905968656219,0.801794714325028
0.373457819273091,0.7526747320454052
0.3751250416805602,0.7034083824321785
0.37679226408802935,0.6540700167847405
0.3784594864954985,0.6047339852254999
0.3801267089029677,0.5554745075232788
0.3817939313104368,0.5063655441594168
0.38346115371790596,0.45748066786272945
0.38512837612537515,0.4088929358387644
0.3867955985328443,0.36067476291744593
0.3884628209403134,0.31289779584165656
