t,signal
0.0,0.24205248090550197
0.0016672224074691564,0.20520328596334939
0.003334444814938313,-0.07852771875318981
0.005001667222407469,0.3887673197907049
0.006668889629876626,-0.06182255995530139
0.008336112037345782,0.2228626852713849
0.010003334444814937,0.7076695017030857
0.011670556852284094,0.6357403710429301
0.013337779259753251,0.7661124932785741
0.015005001667222408,1.06816030416823
0.016672224074691565,0.6630052858554447
0.01833944648216072,0.4969673995361835
0.020006668889629875,0.4897504215939861
0.021673891297099034,0.507246659934822
0.02334111370456819,1.2933301841420342
0.025008336112037347,1.261001990068431
0.026675558519506502,1.456865428062321
0.028342780926975657,1.3259505287103417
0.030010003334444816,0.8229412012159852
0.03167722574191397,1.161717305327584
0.03334444814938313,1.2225971917947958
0.03501167055685228,1.0705546867415223
0.03667889296432144,1.5289701094248054
0.0383461153717906,1.3692053726650286
0.04001333777925975,1.1023857649309583
0.04168056018672891,1.7785985303335718
0.04334778259419807,1.5301838736744444
0.045015005001667226,1.4820945738070743
0.04668222740913638,2.0801811077680927
0.048349449816605536,1.6610844856520928
0.050016672224074694,1.8026223256686553
0.051683894631543846,2.002540469777469
0.053351117039013005,1.7591960210990134
0.05501833944648216,1.816597195391212
0.056685561853951315,2.561667907287358
0.05835278426142047,2.345834777951195
0.06002000666888963,2.1600493032472943
0.061687229076358784,2.2470148267556476
0.06335445148382794,2.322808240443998
0.0650216738912971,2.287307912079485
0.06668889629876626,2.040949743828741
0.06835611870623541,2.0231670001644524
0.07002334111370456,2.0040463043150996
0.07169056352117373,2.3416807145649376
0.07335778592864288,2.4517091304426817
0.07502500833611203,2.1517652155300726
0.0766922307435812,2.5269011884207977
0.07835945315105035,2.6776907007209
0.0800266755585195,2.5088125815302713
0.08169389796598867,1.8529556545107457
0.08336112037345782,2.2816010608686366
0.08502834278092698,2.119803701062104
0.08669556518839613,2.402590417500791
0.08836278759586529,2.4681379709634683
0.09003001000333445,2.35529597705869
0.0916972324108036,3.1782331309970706
0.09336445481827275,2.3525708245229033
0.09503167722574192,2.5125904507435672
0.09669889963321107,2.136128714106383
0.09836612204068022,2.733435787203652
0.10003334444814939,2.2476073203017215
0.10170056685561854,1.8826411741477478
0.10336778926308769,1.4757496046159955
0.10503501167055686,2.374811584904963
0.10670223407802601,2.227081283235168
0.10836945648549516,2.9098161886973535
0.11003667889296433,2.501709753262053
0.11170390130043348,2.0778581914131022
0.11337112370790263,2.087756938071169
0.1150383461153718,1.7753696341650327
0.11670556852284095,2.551035637050374
0.1183727909303101,2.355392707289773
0.12004001333777926,2.4307189047610342
0.12170723574524842,2.4603972828278127
0.12337445815271757,2.035971508775399
0.12504168056018672,1.9233305730470578
0.12670890296765588,2.0744653083858684
0.12837612537512505,2.1944509398053245
0.1300433477825942,2.1194208827463674
0.13171057019006335,1.875323049087404
0.13337779259753252,1.9453243863245016
0.13504501500500166,1.735616369392865
0.13671223741247082,2.215686148181569
0.13837945981994,1.980857547227187
0.14004668222740912,1.9903580463640362
0.1417139046348783,1.8258231905371995
0.14338112704234746,2.232140624619304
0.1450483494498166,1.58163302146248
0.14671557185728576,1.2016552349894996
0.14838279426475492,2.0796481952728083
0.15005001667222406,1.6510525653790373
